id,source,original_text,type
1122,IA_7.pdf_p17,▶ Quality of a policy: expected utility of possible sequences of states.,narrative
1123,IA_7.pdf_p17,Stochastic environment: we can have a different sequence of states when executing the same policy from the initial state.,narrative
1124,IA_7.pdf_p17,Optimal policy π∗ maximizes the expected utility.,narrative
1125,IA_7.pdf_p17,"FII,UAIC Lecture7 AI2025/2026 17/41",narrative
1126,IA_7.pdf_p17,Utility is the sum of rewards for a sequence of states.,diagram_extracted
1127,IA_7.pdf_p17,Quality of a policy is expected utility of possible sequences of states.,diagram_extracted
1128,IA_7.pdf_p17,Stochastic environment is we can have a different sequence of states,diagram_extracted
1129,IA_7.pdf_p18,"MDP Example: the optimal policy and the state values FII,UAIC Lecture7 AI2025/2026 18/41",narrative
1130,IA_7.pdf_p18,Example is the optimal policy and the state values,diagram_extracted
1131,IA_7.pdf_p19,"Utilities Finite horizon ▶ U ([s ,s ,...,s ]) = U ([s ,s ,...,s ]),∀k > 0 h 0 1 N+k h 0 1 N After a fixed time N, nothing matters.",narrative
1132,IA_7.pdf_p19,"▶ The optimal policy is not stationary: the optimal action for a given state may change over time Example: ▶ N = 3 → have to risk (up) ▶ N = 100 → can choose the safer solution (left) FII,UAIC Lecture7 AI2025/2026 19/41",narrative
1133,IA_7.pdf_p19,The optimal policy is not stationary is the optimal action for a given,diagram_extracted
1134,IA_7.pdf_p20,Utilities Infinite horizon ▶ There is no fixed deadline ▶ The optimal policy is stationary ▶ a.,narrative
1135,IA_7.pdf_p20,"Additive rewards U ([s ,s ,s ,...]) = R(s )+R(s )+R(s )+... h 0 1 2 0 1 2 ▶ b.",narrative
1136,IA_7.pdf_p20,"Discounted rewards U ([s ,s ,s ,...]) = R(s )+γR(s )+γ2R(s )+... h 0 1 2 0 1 2 γ ∈ [0,1] discount factor indicates that future rewards matter less than immediate ones FII,UAIC Lecture7 AI2025/2026 20/41",narrative
1137,IA_7.pdf_p21,"Discounted rewards U ([s ,s ,s ,...]) = R(s )+γR(s )+γ2R(s )+... h 0 1 2 0 1 2 ▶ Prefer current rewards, not later ones ▶ Values of rewards decay exponentially Example 1: γ = 0.5 R(s ) = 1,R(s ) = 2,... 0 1 U([1,2,3]) = 1∗1+0.5∗2+0.25∗3 U([1,2,3]) < U([3,2,1]) Example 2: Quiz FII,UAIC Lecture7 AI2025/2026 21/41",narrative
1138,IA_7.pdf_p21,Example 1 is γ = 0.5,diagram_extracted
1139,IA_7.pdf_p21,Example 2 is Quiz,diagram_extracted
1140,IA_7.pdf_p22,Infinite horizon - evaluation We must ensure that the utility of a possibly infinite sequence is finite.,narrative
1141,IA_7.pdf_p22,▶ 1st Approach.,narrative
1142,IA_7.pdf_p22,"If the rewards are bounded and γ < 1 then: ∞ ∞ (cid:88) (cid:88) U ([s ,s ,s ,...]) = γtR(s ) ≤ γtR = R /(1−γ) h 0 1 2 t max max t=0 t=0 ▶ 2nd Approach.",narrative
1143,IA_7.pdf_p22,"If the environment contains terminal states and it’s guaranteed that the agent will reach one of them (we have a proper policy), we can use γ = 1 FII,UAIC Lecture7 AI2025/2026 22/41",narrative
1145,IA_7.pdf_p23,"Expected utility ▶ Each policy generates multiple sequences of states, due to the uncertainty of transitions P(s′|s,a) ▶ Let S be a random variable: the state the agent reaches at time t t executing policy π; S = s. 0 Expected utility obtained by executing policy π starting in state s: (cid:34) ∞ (cid:35) (cid:88) Uπ(s) = E γtR(S ) t t=0 ( = the expected value of the sum of all discounted rewards obtained for all possible sequences of states) FII,UAIC Lecture7 AI2025/2026 23/41",narrative
1146,IA_7.pdf_p23,Let S be a random variable is the state the agent reaches at time t,diagram_extracted
1147,IA_7.pdf_p23,(cid is 34) (cid:35),diagram_extracted
1149,IA_7.pdf_p24,Evaluation of a policy ▶ Optimal policy π∗ = argmax Uπ(s) s π ▶ Uπ∗(s) the true utility of a state: the expected value of the sum of the discounted rewards if the agent executes an optimal policy Example: Consider γ = 1 and R(s) = −0.04.,narrative
1150,IA_7.pdf_p24,"Near the final state, the utilities are higher because fewer steps with negative reward are required to reach that state.",narrative
1151,IA_7.pdf_p24,"FII,UAIC Lecture7 AI2025/2026 24/41",narrative
1152,IA_7.pdf_p24,the true utility of a state is the expected value of the sum of,diagram_extracted
1153,IA_7.pdf_p24,Example is Consider γ = 1 and R(s) = −0.04.,diagram_extracted
1154,IA_7.pdf_p25,"Maximum Expected Utility Maximum Expected Utility: choose the action that maximizes the expected utility of the subsequent state (cid:88) π∗(s) = argmax P(s′|s,a)U(s′) a∈A(s) s′ FII,UAIC Lecture7 AI2025/2026 25/41",narrative
1155,IA_7.pdf_p25,Maximum Expected Utility is choose the action that maximizes the,diagram_extracted
1157,IA_7.pdf_p26,"Bellman equation (cid:88) U(s) = R(s)+γmax P(s′|s,a)U(s′) a∈A(s) s′ Bellman equation (1957): the utility of a state is the immediate reward for that state, R(s), plus the maximum expected utility of the next state.",narrative
1158,IA_7.pdf_p26,"FII,UAIC Lecture7 AI2025/2026 26/41",narrative
1160,IA_7.pdf_p26,Bellman equation (1957) is the utility of a state is the immediate reward for,diagram_extracted
1161,IA_7.pdf_p27,"Example The utility of state (1,1): U(1,1) = −0.04+γmax[0.8U(1,2)+0.1U(2,1)+0.1U(1,1), (Up) 0.9U(1,1)+0.1U(1,2), (Left) 0.9U(1,1)+0.1U(2,1), (Down) 0.8U(2,1)+0.1U(1,2)+0.1U(1,1)] (Right) The best action: Up.",narrative
1162,IA_7.pdf_p27,"FII,UAIC Lecture7 AI2025/2026 27/41",narrative
1163,IA_7.pdf_p27,The best action is Up.,diagram_extracted
1164,IA_7.pdf_p28,"Solving a Markov decision process ▶ n possible states ▶ n Bellman equations, one for each state ▶ n equations with n unknowns: U(s) ▶ Cannot be solved as a system of linear equations because of the max function FII,UAIC Lecture7 AI2025/2026 28/41",narrative
1165,IA_7.pdf_p28,n equations with n unknowns is U(s),diagram_extracted
1166,IA_7.pdf_p29,"Content Introduction Markov decision process Value iteration Policy iteration FII,UAIC Lecture7 AI2025/2026 29/41",narrative
1167,IA_7.pdf_p30,Value iteration Computes the utility of each state and identifies the optimal action in each state.,narrative
1168,IA_7.pdf_p30,"The algorithm for computing the optimal policy: ▶ Initializes utilities with arbitrary values ▶ Updates the utility of each state from the utilities of its neighbors (cid:88) U (s) = R(s)+γmax P(s′|s,a)U (s′) i+1 a i s′ ▶ Repeat for each s simultaneously, until an equilibrium is reached FII,UAIC Lecture7 AI2025/2026 30/41",narrative
1170,IA_7.pdf_p31,"Value iteration: pseudocode FII,UAIC Lecture7 AI2025/2026 31/41",narrative
1171,IA_7.pdf_p31,Value iteration is pseudocode,diagram_extracted
1172,IA_7.pdf_p32,Value iteration From Sutton&Barto.,narrative
1173,IA_7.pdf_p32,"Reinforcement Learning: an introduction Utility function U ↔ V value function FII,UAIC Lecture7 AI2025/2026 32/41",narrative
1174,IA_7.pdf_p32,From Sutton&Barto. Reinforcement Learning is an introduction,diagram_extracted
1175,IA_7.pdf_p33,"Value iteration ▶ Example: Racing ▶ Demo: https://courses.grainger.illinois.edu/cs440/fa2018/ lectures/mdp-value-demo.pdf FII,UAIC Lecture7 AI2025/2026 33/41",narrative
1176,IA_7.pdf_p33,Example is Racing,diagram_extracted
1177,IA_7.pdf_p33,Demo is https://courses.grainger.illinois.edu/cs440/fa2018/,diagram_extracted
1178,IA_7.pdf_p34,"Problems with Value iteration ▶ Slow: O(S2A) per iteration ▶ The “max” at each state rarely changes ▶ The policy often converges before the values FII,UAIC Lecture7 AI2025/2026 34/41",narrative
1179,IA_7.pdf_p34,Slow is per iteration,diagram_extracted
1180,IA_7.pdf_p35,"Content Introduction Markov decision process Value iteration Policy iteration FII,UAIC Lecture7 AI2025/2026 35/41",narrative
1181,IA_7.pdf_p36,"Policy iteration ▶ If we fix the policy, we have only one action per state ▶ The algorithm alternates the following steps: ▶ 1.",narrative
1182,IA_7.pdf_p36,"Policy evaluation: given a policy π, compute the utilities of the i states based on the policy π i : U i =Uπi ▶ 2.",narrative
1183,IA_7.pdf_p36,"Policy improvement: compute a new policy π , based on the i+1 utilities U i Repeat the steps until the policy converges FII,UAIC Lecture7 AI2025/2026 36/41",narrative
1184,IA_7.pdf_p36,"1. Policy evaluation is given a policy π, compute the utilities of the",diagram_extracted
1185,IA_7.pdf_p36,states based on the policy π is U =Uπi,diagram_extracted
1186,IA_7.pdf_p36,"2. Policy improvement is compute a new policy π , based on the",diagram_extracted
1187,IA_7.pdf_p37,"Policy evaluation The action for each state is fixed by the policy; at iteration i, the policy π i specifies the action π (s) in state s. i The simplified Bellman equations (cid:88) U (s) = R(s)+γ P(s′|s,π (s))U (s′) i i i s′ ▶ A system of n linear equations with n unknowns ▶ It can be solved exactly in O(n3) or approximately ▶ Apply Value iteration (cid:88) U (s) = R(s)+γ P(s′|s,π (s))U (s′) i+1 i i s′ FII,UAIC Lecture7 AI2025/2026 37/41",narrative
1190,IA_7.pdf_p38,"Policy evaluation Example: π (1,1) = Up, π (1,2) = Up i i Simplified Bellman equations: U (1,1) = −0.04+0.8U (1,2)+0.1U (1,1)+0.1U (2,1) i i i i U (1,2) = −0.04+0.8U (1,3)+0.2U (1,2) i i i FII,UAIC Lecture7 AI2025/2026 38/41",narrative
1191,IA_7.pdf_p38,"Example is π (1,1) = Up, π (1,2) = Up",diagram_extracted
1192,IA_7.pdf_p39,"Policy improvement ▶ The values U(s) are known ▶ Computes for each s, the optimal action (cid:88) a∗(s) = max P(s′|s,a)U(s′) i a s′ ▶ If a∗(s) ̸= π (s), update the policy: π (s) ← a∗(s) i i i+1 i Only the ”promising” parts of the search space can be updated.",narrative
1193,IA_7.pdf_p39,"FII,UAIC Lecture7 AI2025/2026 39/41",narrative
1195,IA_7.pdf_p39,"If ̸= π (s), update the policy is π (s) ←",diagram_extracted
1196,IA_7.pdf_p40,"Policy iteration: pseudocode Demo: https://cs.stanford.edu/people/karpathy/reinforcejs/gridworld_dp.html FII,UAIC Lecture7 AI2025/2026 40/41",narrative
1197,IA_7.pdf_p40,Policy iteration is pseudocode,diagram_extracted
1198,IA_7.pdf_p40,Demo is https://cs.stanford.edu/people/karpathy/reinforcejs/gridworld_dp.html,diagram_extracted
1199,IA_7.pdf_p41,Bibliography ▶ Russel&Norvig.,narrative
1200,IA_7.pdf_p41,Artificial Intelligence: A modern Approach.,narrative
1201,IA_7.pdf_p41,Making Complex Decisions ▶ Sutton&Barto.,narrative
1202,IA_7.pdf_p41,An introduction Ch 3.,narrative
1203,IA_7.pdf_p41,"Finite Markov Decision Processes, Ch 4.",narrative
1204,IA_7.pdf_p41,"Dynamic Programming http://incompleteideas.net/book/RLbook2020.pdf FII,UAIC Lecture7 AI2025/2026 41/41",narrative
1205,IA_7.pdf_p41,Russel&Norvig. Artificial Intelligence is A modern Approach. Ch. 17.,diagram_extracted
1207,IA_6.pdf_p1,Neural networks AI 2025/2026,narrative
1208,IA_6.pdf_p2,"Content Introduction The perceptron Perceptron training rule Gradient descent and Delta rule Multi-layer neural networks Backpropagation FII,UAIC Lecture6 AI2025/2026 2/57",narrative
1209,IA_6.pdf_p3,History ▶ McCulloch&Pitts ’43 propose the first mathematical model of an artificial neuron.,narrative
1210,IA_6.pdf_p3,"It cannot learn, the parameters are set analytically.",narrative
1211,IA_6.pdf_p3,"▶ Minsky ’51 - the first electronic circuit built as an artificial neural network (subcircuits that work like interconnected neurons) ▶ Rosenblatt ’58 develops the perceptron, the first functional neural network ▶ Hinton ’06 designs Deep Neural Network FII,UAIC Lecture6 AI2025/2026 3/57",narrative
1212,IA_6.pdf_p4,Artificial neural networks ▶ Inspired by the way the brain is structured and the way it works Try to reproduce the intelligence (the behavior of a biological neuron).,narrative
1213,IA_6.pdf_p4,"FII,UAIC Lecture6 AI2025/2026 4/57",narrative
1214,IA_6.pdf_p5,Artificial neural networks A neuron connects to other neurons via dendrites.,narrative
1215,IA_6.pdf_p5,Neurons communicate with each other through synapses (excitatory or inhibitory).,narrative
1216,IA_6.pdf_p5,The neuron can activate and produce an electrical signal that is transmitted further along the axon.,narrative
1217,IA_6.pdf_p5,The interconnection of neurons provides computing power.,narrative
1218,IA_6.pdf_p5,"FII,UAIC Lecture6 AI2025/2026 5/57",narrative
1219,IA_6.pdf_p6,"Artificial neural networks Unit (artificial neuron): a simplified computational model of the neuron ▶ input signals ▶ weights attached to connections ▶ activation threshold ▶ output Analogy Biological NN Artificial NN the cell body neuron dendrites inputs axon output synapse weight FII,UAIC Lecture6 AI2025/2026 6/57",narrative
1220,IA_6.pdf_p6,Unit (artificial neuron) is a simplified computational model of the neuron,diagram_extracted
1221,IA_6.pdf_p7,Artificial neural networks ▶ An ensemble of interconnected functional units (neurons).,narrative
1222,IA_6.pdf_p7,"▶ Training involves determining the parameters of the network, given training data ▶ Are adaptive ”black box” systems that extract a pattern through a learning process FII,UAIC Lecture6 AI2025/2026 7/57",narrative
1223,IA_6.pdf_p8,"Learning methods ▶ Supervised (classification, regression) ▶ Labeled training examples ▶ Goal: estimate parameters that minimize the error (the difference btw the correct answers and those produced by the network) ▶ Unsupervised (clustering, association, dimensionality reduction) ▶ Unlabeled training data ▶ Goal: obtaining information FII,UAIC Lecture6 AI2025/2026 8/57",narrative
1224,IA_6.pdf_p8,Goal is estimate parameters that minimize the error (the difference btw,diagram_extracted
1225,IA_6.pdf_p8,Goal is obtaining information,diagram_extracted
1226,IA_6.pdf_p9,"Applications: Classification Given a set of instances (attributes, labels), identify the class of a new instance.",narrative
1227,IA_6.pdf_p9,"(supervised learning) Example: identify the iris flower species ▶ attributes: sepal/petal length and width ▶ classes: Iris versicolor, Iris setosa, Iris virginica FII,UAIC Lecture6 AI2025/2026 9/57",narrative
1228,IA_6.pdf_p9,Applications is Classification,diagram_extracted
1229,IA_6.pdf_p9,Example is identify the iris flower species,diagram_extracted
1230,IA_6.pdf_p9,attributes is sepal/petal length and width,diagram_extracted
1231,IA_6.pdf_p9,"classes is Iris versicolor, Iris setosa, Iris virginica",diagram_extracted
1232,IA_6.pdf_p10,"Applications: Regression Find the relationship between two or more variables, given a sequence of values (approximation of a function) The difference btw classification and regression: the type of output (discrete vs. continuous) FII,UAIC Lecture6 AI2025/2026 10/57",narrative
1233,IA_6.pdf_p10,Applications is Regression,diagram_extracted
1234,IA_6.pdf_p10,The difference btw classification and regression is the type of output,diagram_extracted
1235,IA_6.pdf_p11,"Content Introduction The perceptron Perceptron training rule Gradient descent and Delta rule Multi-layer neural networks Backpropagation FII,UAIC Lecture6 AI2025/2026 11/57",narrative
1236,IA_6.pdf_p12,"Perceptron (Rosenblatl, 1958) Input: an array of real values x i Computes a linear combination of those values.",narrative
1237,IA_6.pdf_p12,x w 1 1 x w (cid:80) 2 2 .,narrative
1238,IA_6.pdf_p12,"function x w n n inputs weights w ,...w weights (real consts.)",narrative
1239,IA_6.pdf_p12,attached to connections; w the 1 n i contribution of input x to the result.,narrative
1240,IA_6.pdf_p12,"i FII,UAIC Lecture6 AI2025/2026 12/57",narrative
1241,IA_6.pdf_p12,Input is an array of real values x,diagram_extracted
1243,IA_6.pdf_p13,Perceptron Input: an array of real values x i Computes a linear combination of those values.,narrative
1244,IA_6.pdf_p13,"Returns 1, if the result is larger than a threshold (−w ), -1 otherwise.",narrative
1245,IA_6.pdf_p13,"0 (cid:40) 1 if w +w x +...w x > 0 0 1 1 n n o(x ,...,x ) = (1) 1 n −1 otherwise w bias 0 Learning a perceptron: identify weights w ,...,w .",narrative
1246,IA_6.pdf_p13,"0 n FII,UAIC Lecture6 AI2025/2026 13/57",narrative
1248,IA_6.pdf_p13,(cid is 40),diagram_extracted
1249,IA_6.pdf_p13,"Learning a perceptron is identify weights w ,...,w .",diagram_extracted
1250,IA_6.pdf_p14,Perceptron Simplified notation: a constant input x = 1.,narrative
1251,IA_6.pdf_p14,"0 (cid:80)n w x > 0, or →− w · →− x > 0. i=0 i i →− →− →− o(x ) = f(w · x ) Step activation function (cid:40) 1 if y ≥ 0 f(y) = 0 otherwise Sign activation function sign (cid:40) 1 if y ≥ 0 f(y) = −1 otherwise Perceptron: an artificial neuron using the unit step/sign function as the activation function.",narrative
1252,IA_6.pdf_p14,"FII,UAIC Lecture6 AI2025/2026 14/57",narrative
1253,IA_6.pdf_p14,Simplified notation is a constant input x = 1.,diagram_extracted
1254,IA_6.pdf_p14,(cid is 80)n →− →−,diagram_extracted
1257,IA_6.pdf_p14,Perceptron is an artificial neuron using the unit step/sign function as the,diagram_extracted
1258,IA_6.pdf_p15,The representational power of perceptrons The goal of the perceptron: classify the inputs in 2 classes.,narrative
1259,IA_6.pdf_p15,"Perceptron: a hyperplane that divides the space of input vectors (n-dimensional) in two →− →− regions: the region for which w · x > 0, and the other region.",narrative
1260,IA_6.pdf_p15,"→− →− The equation of the hyperplane: w · x = 0 a) Linearly separable FII,UAIC Lecture6 AI2025/2026 15/57",narrative
1261,IA_6.pdf_p15,The goal of the perceptron is classify the inputs in 2 classes. Perceptron: a,diagram_extracted
1262,IA_6.pdf_p15,"regions is the region for which w · x > 0, and the other region.",diagram_extracted
1263,IA_6.pdf_p15,The equation of the hyperplane is w · x = 0,diagram_extracted
1264,IA_6.pdf_p16,The representational power of perceptrons A perceptron can be used to represent boolean functions.,narrative
1265,IA_6.pdf_p16,"To represent the AND function, we set the weights, for ex.",narrative
1266,IA_6.pdf_p16,"w = −1.5,w = w = 1.",narrative
1267,IA_6.pdf_p16,"0 1 2 FII,UAIC Lecture6 AI2025/2026 16/57",narrative
1268,IA_6.pdf_p17,The representational power of perceptrons The XOR function (1 ⇔ x ̸= x ) cannot be represented by a single 1 2 perceptron.,narrative
1269,IA_6.pdf_p17,Any boolean function can be represented by a network of interconnected units.,narrative
1270,IA_6.pdf_p17,"FII,UAIC Lecture6 AI2025/2026 17/57",narrative
1271,IA_6.pdf_p18,"Content Introduction The perceptron Perceptron training rule Gradient descent and Delta rule Multi-layer neural networks Backpropagation FII,UAIC Lecture6 AI2025/2026 18/57",narrative
1272,IA_6.pdf_p19,Perceptron training rule ▶ Learning weights: identify the vector of weights s.t.,narrative
1273,IA_6.pdf_p19,the perceptron will return the correct output for each training example.,narrative
1274,IA_6.pdf_p19,▶ Generate random weights.,narrative
1275,IA_6.pdf_p19,"Compute the output for training inputs, modify the weights when it misclassifies an example.",narrative
1276,IA_6.pdf_p19,Repeat this process until the perceptron correctly classifies the training examples.,narrative
1277,IA_6.pdf_p19,"FII,UAIC Lecture6 AI2025/2026 19/57",narrative
1278,IA_6.pdf_p19,Learning weights is identify the vector of weights s.t. the perceptron,diagram_extracted
1279,IA_6.pdf_p20,"Perceptron training rule The weights are modified according to the perceptron training rule: w ← w +∆w i i i where ∆w = η(t −o)x i i t the target output for the training example, o the output generated by the perceptron, η the learning rate (pos.",narrative
1280,IA_6.pdf_p20,"FII,UAIC Lecture6 AI2025/2026 20/57",narrative
1281,IA_6.pdf_p21,"Intuition for Perceptron training rule ▶ If the training example is correctly classified t−o = 0;∆w = 0 → no i weights are updated ▶ If the perceptron outputs -1 when the target output is +1 and η = 0.1,x = 0.8, then ∆w = 0.1(1−(−1))0.8 = 0.16 i i ▶ If the perceptron outputs +1 when the target output is -1, then the weight will decrease FII,UAIC Lecture6 AI2025/2026 21/57",narrative
1282,IA_6.pdf_p22,"Convergence When the training examples are linearly separable and η small enough, the perceptron training rule converges (considering a finite no.",narrative
1283,IA_6.pdf_p22,of applications of the perceptron training rule) to a vector of weights that classifies all training examples.,narrative
1284,IA_6.pdf_p22,"FII,UAIC Lecture6 AI2025/2026 22/57",narrative
1285,IA_6.pdf_p23,"Content Introduction The perceptron Perceptron training rule Gradient descent and Delta rule Multi-layer neural networks Backpropagation FII,UAIC Lecture6 AI2025/2026 23/57",narrative
1286,IA_6.pdf_p24,Delta rule ▶ The perceptron training rule may fail if the examples are not linearly separable.,narrative
1287,IA_6.pdf_p24,▶ Delta rule: use Gradient descent to search in the space of weight vectors.,narrative
1288,IA_6.pdf_p24,→− →− →− Consider a linear unit for which the output is o(x ) = w · x .,narrative
1289,IA_6.pdf_p24,"The training error for a vector of weights w: E( →− w) = 1 (cid:88) (t −o )2 d d 2 d∈D where D the training data set, t the target output for example d, o d d the output of the linear unit for d. FII,UAIC Lecture6 AI2025/2026 24/57",narrative
1290,IA_6.pdf_p24,Delta rule is use Gradient descent to search in the space of weight,diagram_extracted
1291,IA_6.pdf_p24,→− 1 (cid is 88),diagram_extracted
1292,IA_6.pdf_p25,"The hypothesis space visualization The error surface has a parabolic shape, with a global minimum.",narrative
1293,IA_6.pdf_p25,Gradient descent: iteratively modifies the vector of weights.,narrative
1294,IA_6.pdf_p25,"At each step, the vector is modified in the direction that produces the steepest descent.",narrative
1295,IA_6.pdf_p25,The process continues until the global minimum error is reached.,narrative
1296,IA_6.pdf_p25,"FII,UAIC Lecture6 AI2025/2026 25/57",narrative
1297,IA_6.pdf_p25,"Gradient descent is iteratively modifies the vector of weights. At each step,",diagram_extracted
1298,IA_6.pdf_p26,"Gradient descent The gradient specifies the direction that produces the steepest ascent in E. →− δE δE δE ∇E(w) = [ , ,..., ] δw δw δw 0 1 n →− →− →− The training rule for Gradient descent: w ← w +∆w, where →− →− ∆w = −η∇E(w), η the learning rate (pos.",narrative
1299,IA_6.pdf_p26,"δE w = w +∆w , ∆w = −η i i i i δw i FII,UAIC Lecture6 AI2025/2026 26/57",narrative
1300,IA_6.pdf_p26,"The training rule for Gradient descent is w ← w +∆w, where",diagram_extracted
1301,IA_6.pdf_p27,Gradient descent δE δ 1 (cid:88) = (t −o )2 d d δw δw 2 i i d∈D 1 (cid:88) δ = (t −o )2 d d 2 δw i d∈D 1 (cid:88) δ = 2(t −o ) (t −o ) d d d d 2 δw i d∈D (cid:88) δ →− →− = (t −o ) (t − w ·x ) d d d d δw i d∈D δE (cid:88) = (t −o )(−x ) d d id δw i d∈D x the component x of the training example d. id i (cid:80) Updating the weight with ∆w = η (t −o )x .,narrative
1302,IA_6.pdf_p27,"i d∈D d d id FII,UAIC Lecture6 AI2025/2026 27/57",narrative
1303,IA_6.pdf_p27,δE δ 1 (cid is 88),diagram_extracted
1306,IA_6.pdf_p27,(cid is 88) δ,diagram_extracted
1309,IA_6.pdf_p28,"Gradient descent FII,UAIC Lecture6 AI2025/2026 28/57",narrative
1310,IA_6.pdf_p29,"Stochastic gradient descent Problems with the Gradient descent algorithm: ▶ slow convergence ▶ the existence of several local minima Stochastic gradient descent: update the weights incrementally, by computing the error for each individual example ∆w = η(t −o)x i i where t the target value, o the real output, x the ith input for the i training example.",narrative
1311,IA_6.pdf_p29,Equation T4.1 is replaced with w ← w +η(t −o)x .,narrative
1312,IA_6.pdf_p29,i i i The training rule ∆w = η(t −o)x is also called the delta rule/LMS i i (least-mean-square) rule/Adaline rule.,narrative
1313,IA_6.pdf_p29,"FII,UAIC Lecture6 AI2025/2026 29/57",narrative
1314,IA_6.pdf_p29,"Stochastic gradient descent is update the weights incrementally, by",diagram_extracted
1315,IA_6.pdf_p30,"Content Introduction The perceptron Perceptron training rule Gradient descent and Delta rule Multi-layer neural networks Backpropagation FII,UAIC Lecture6 AI2025/2026 30/57",narrative
1316,IA_6.pdf_p31,"Multi-layer neural networks A feed-forward neural network has ▶ an input layer ▶ one or more hidden layers ▶ an output layer ▶ Input signals are propagated forward through the network layers ▶ The calculations are performed in the neurons from hidden and output layer FII,UAIC Lecture6 AI2025/2026 31/57",narrative
1317,IA_6.pdf_p32,Multi-layer neural networks Can express nonlinear decision surfaces.,narrative
1318,IA_6.pdf_p32,Example: Neural network trained to recognize btw 10 vowels (”h d”).,narrative
1319,IA_6.pdf_p32,"The voice signal is represented by two numerical parameters, obtained by the spectral analysis of the sound.",narrative
1320,IA_6.pdf_p32,The points in the figure are testing data.,narrative
1321,IA_6.pdf_p32,"FII,UAIC Lecture6 AI2025/2026 32/57",narrative
1322,IA_6.pdf_p32,Example is Neural network trained to recognize btw 10 vowels (”h d”).,diagram_extracted
1323,IA_6.pdf_p33,"Sigmoid unit →− →− 1 o = σ(w · x ), where σ(y) = 1+e−y dσ(y) σ the sigmoid fct; derivative = σ(y)·(1−σ(y)) dy FII,UAIC Lecture6 AI2025/2026 33/57",narrative
1324,IA_6.pdf_p34,"Nonlinear activation functions ▶ Sigmoid function (logistic) f(x) = 1 , f′(x) = f(x)(1−f(x)) 1+e−x ▶ Bipolar sigmoid function (hyperbolic tangent) f(x) = 1−e−2x , f′(x) = 1−f(x)2 1+e−2x ▶ ReLU (Rectified Linear Unit) function (cid:40) (cid:40) 0 if x < 0 0 if x < 0 f(x) = , f′(x) = x if x ≥ 0 1 if x ≥ 0 FII,UAIC Lecture6 AI2025/2026 34/57",narrative
1325,IA_6.pdf_p34,(cid is 40) (cid:40),diagram_extracted
1326,IA_6.pdf_p35,"Neural network with sigmoid activation functions FII,UAIC Lecture6 AI2025/2026 35/57",narrative
1327,IA_6.pdf_p36,"Universal approximation property ▶ A neural network with a hidden layer, with a possible infinite number of neurons, can approximate any continuous real function ▶ An additional layer can reduce the number of neurons needed in the hidden layers ▶ A multi-layer perceptron with linear activation functions is equivalent with a single layer perceptron ▶ a linear combination of linear functions is also a linear function ex: f(x)=2x+1, g(y)=y-3, g(f(x))=(2x+1)-3=2x-2 FII,UAIC Lecture6 AI2025/2026 36/57",narrative
1328,IA_6.pdf_p37,"Content Introduction The perceptron Perceptron training rule Gradient descent and Delta rule Multi-layer neural networks Backpropagation FII,UAIC Lecture6 AI2025/2026 37/57",narrative
1329,IA_6.pdf_p38,"Backpropagation algorithm ▶ Rumelhart, Hinton& Williams, ’86 ▶ Learn the weights in a multi-layer network.",narrative
1330,IA_6.pdf_p38,It uses Gradient descent to minimize the squared error between the network output and the target values.,narrative
1331,IA_6.pdf_p38,"▶ Since we have networks with multiple output units, we redefine E E( →− w) = 1 (cid:88) (cid:88) (t −o )2 kd kd 2 d∈Dk∈outputs where outputs the set of output units, t and o the target values kd kd respectively the output values associated with the output unit k and the training example d. FII,UAIC Lecture6 AI2025/2026 38/57",narrative
1332,IA_6.pdf_p38,→− (cid is 88) (cid:88),diagram_extracted
1333,IA_6.pdf_p39,"Backpropagation Has two phases: ▶ The network receives the input vector and propagates the signal forward, layer by layer, until the output is generated ▶ The error signal is propagated backwards, from the output layer to the input layer, by adjusting the network weights FII,UAIC Lecture6 AI2025/2026 39/57",narrative
1334,IA_6.pdf_p40,"Backpropagation ▶ Initialization: choose the number of inputs, hidden and output units; initialize the weights and the thresholds with small random values ▶ in general, values in the range [-0.1, 0.1] ▶ Activation ▶ →− the network is activated by applying the training data x ▶ compute the output of the neurons from the hidden layer ▶ →− →− computetheoutputoftheneuronsfromtheoutputlayero =σ(w · x ) FII,UAIC Lecture6 AI2025/2026 40/57",narrative
1335,IA_6.pdf_p40,"Initialization is choose the number of inputs, hidden and output units;",diagram_extracted
1336,IA_6.pdf_p41,"Backpropagation ▶ The output of the neurons from the hidden layer n (cid:88) o = σ( w x ) h hi i i=0 ▶ The output of neurons from the output layer m (cid:88) o = σ( w o ) k ki i i=0 FII,UAIC Lecture6 AI2025/2026 41/57",narrative
1339,IA_6.pdf_p42,"Backpropagation Update the weights proportional to the learning rate η, the input value x ji and the error δ .",narrative
1340,IA_6.pdf_p42,"j ▶ For the output neurons ▶ compute the gradients of the neurons from the output layer For the output unit k, δ =(t −o )o (1−o ) k k k k k ▶ For the neurons from the hidden layer ▶ compute the gradients of the neurons from the hidden layer For the hidden unit h, sum the gradients δ for each output unit k influenced by h, weighted by w (the weight from the hidden layer h kh to the output layer k): (cid:88) δ =o (1−o ) w δ h h h kh k k∈outputs FII,UAIC Lecture6 AI2025/2026 42/57",narrative
