id,source,original_text,type
612,IA_1.pdf_p27,"● compute a solution (algorithm - sequence of transitions) starting from an initial state and ending in the goal state ● mostly covered by search strategies, reasoning systems, AI for games",narrative
613,IA_1.pdf_p27,First approach is state-based models,diagram_extracted
614,IA_1.pdf_p28,Second approach: variable-based models ● what formula (function) can be applied to the problem data in order to output the goal?,narrative
615,IA_1.pdf_p28,"● start from arbitrary formulas, test them over the expected results and adjust accordingly ● mostly covered by machine learning and constraint satisfaction problems",narrative
616,IA_1.pdf_p28,Second approach is variable-based models,diagram_extracted
617,IA_1.pdf_p29,Course synopsis Weeks 2 and 3: State-based models ● (Decision) problems ● Representing states ● Search strategies ● Deterministic and non-deterministic problem spaces ?,narrative
618,IA_1.pdf_p29,Can the computer solve NP-complete problems?,narrative
619,IA_1.pdf_p29,Weeks 2 and 3 is State-based models,diagram_extracted
620,IA_1.pdf_p30,Course synopsis Week 4: Constraint satisfaction problems ● Variable-based models ● Soft constraints ● Optimisations Can the computer satisfy constraints over variables in a model?,narrative
621,IA_1.pdf_p30,Week 4 is Constraint satisfaction problems,diagram_extracted
622,IA_1.pdf_p31,Course synopsis Week 5: Games ● Types of games ● Games theory ● Strategies Can the computer play games competitively?,narrative
624,IA_1.pdf_p32,Course synopsis Weeks 6: Neural networks ● Perceptrons ● Machine learning ● Applications in games and NLP Can the computer learn anything?,narrative
625,IA_1.pdf_p32,Weeks 6 is Neural networks,diagram_extracted
626,IA_1.pdf_p33,Course synopsis Weeks 6-7-10: Reinforcement learning and applications ● Markov decision process ● Q Learning,narrative
627,IA_1.pdf_p33,Weeks 6-7-10 is Reinforcement learning,diagram_extracted
628,IA_1.pdf_p34,Course synopsis Weeks 9-11: Knowledge representation and NLP ● Ontologies ● Understanding natural language ● Language ambiguity Can the computer talk to us using our language?,narrative
629,IA_1.pdf_p34,Weeks 9-11 is Knowledge representation,diagram_extracted
630,IA_1.pdf_p35,Course synopsis Week 12: Bayesian networks ● Reasoning with probabilities ● Independence and conditional independence Can the computer decide and learn on probabilistic data?,narrative
631,IA_1.pdf_p35,Week 12 is Bayesian networks,diagram_extracted
632,IA_1.pdf_p36,Course synopsis Week 13: Planning ● STRIPS and PDDL ● Forward and backward search Can the computer find a plan which is guaranteed to succeed?,narrative
633,IA_1.pdf_p36,Week 13 is Planning,diagram_extracted
634,IA_1.pdf_p37,More about AI Why Intelligence Is Not a Computational Process von Neumann bottleneck Reasoning agents,narrative
635,IA_5.pdf_p1,"Artificial Intelligence 3rd year, 1st semester Week 5: Game theory “The true source of uncertainty lies in the intentions of others.” Peter L. Bernstein",narrative
636,IA_5.pdf_p1,Week 5 is Game theory,diagram_extracted
637,IA_5.pdf_p2,What is a Game?,narrative
638,IA_5.pdf_p2,An adversarial search problem A interactive decision problem where ● The solution is not built exclusively by a single strategy ● Not all final states are desirable,narrative
639,IA_5.pdf_p3,These are puzzles (decision problems) and not games (interactive decision problems)!,narrative
640,IA_5.pdf_p4,A Game always has: A starting state (the game instance) ● At least one state which determines the end of the game if ● reached At least one goal for each player (not necessarily an end state) ● Rules for each player (not always the same) ● At least two sources determining changes to the current state ●,narrative
641,IA_5.pdf_p5,Additional references Stanford Game Theory Online Yale Game Theory Giacomo Bonanno Game Theory,narrative
642,IA_5.pdf_p6,Zero sum games ● Something won by a player is lost by the other(s).,narrative
643,IA_5.pdf_p6,● Also called strictly competitive games.,narrative
644,IA_5.pdf_p6,● Many games are not zero-sum!,narrative
645,IA_5.pdf_p6,Non zero-sum game: I have n money and I want to give it to a group of m players.,narrative
646,IA_5.pdf_p6,Each of the m players has to write a sum on a piece of paper visible only to them.,narrative
647,IA_5.pdf_p6,I collect all pieces of paper and total the sums.,narrative
648,IA_5.pdf_p6,"If the total is at most as much as n, each player gets the written amount, otherwise nobody gets anything.",narrative
649,IA_5.pdf_p7,Single player games ● One active player - one controlling strategy ● At least one additional source of information ● Cannot be zero-sum games Multiple player games ● Can have different rules and goals for all players.,narrative
650,IA_5.pdf_p7,● Symmetrical games: all rules and goals are the same for all players.,narrative
651,IA_5.pdf_p7,● Symmetrical games is all rules and goals,diagram_extracted
652,IA_5.pdf_p8,"Other types of games ● If the state change is determined by multiple player decisions at the same time, the game is simultaneous.",narrative
653,IA_5.pdf_p8,"● If the state change is determined in alternative turns by each player, the game has alternate moves.",narrative
654,IA_5.pdf_p8,"● If each player knows everything about the current state of the game, all previous decisions made by all players and all rules and goals of all players, the game has perfect information.",narrative
655,IA_5.pdf_p8,"● Imperfect information games: card games, kriegspiel, others.",narrative
656,IA_5.pdf_p8,"● Imperfect information games is card games, kriegspiel, others.",diagram_extracted
657,IA_5.pdf_p9,"OK, now let’s implement a game as an interactive decision problem The game: Tic-Tac-Toe On a 3x3 board two players place alternatively pieces (first one X pieces, second one O pieces) until either one of them has three pieces in the same row, column or diagonal (in which case that player has won the game), or no more pieces can be placed (in which case the game ended in a draw).",narrative
658,IA_5.pdf_p9,"Two player game, symmetrical, zero-sum, alternate moves.",narrative
659,IA_5.pdf_p9,The game is Tic-Tac-Toe,diagram_extracted
660,IA_5.pdf_p10,"Describing a state (p, b , b , b , b , b , b , b , b , b ) 11 12 13 21 22 23 31 32 33 ● p𝞊{1,2}, 1 if we are next to move, 2 if the opponent; ● b 𝞊{0,1,2}, 0 if the b position is empty, 1 if it’s occupied by one ij ij of our pieces and 2 if it’s one of the opponents.",narrative
661,IA_5.pdf_p10,"is (1, 2, 1, 2, 2, 2, 1, 1, 2, 1)",narrative
662,IA_5.pdf_p11,"Game initialisation State initialisation (int first_player) { return (first_player, 0, 0, 0, 0, 0, 0, 0, 0, 0) ; } Select which player is moving first and send selection as parameter for initialisation.",narrative
663,IA_5.pdf_p12,Game ending int IsFinal (State S) { if same_value_column_line_diagonal(S) return value; elseif no_zero_values(S) return 0; else return -1; },narrative
664,IA_5.pdf_p13,"Transition and validation State move (State S, int position) { S[position]=S[0]; S[0]=3-S[0]; return S; } Boolean Validate (State S, int position) { return (S[position]==0); }",narrative
665,IA_5.pdf_p14,How should a strategy look like?,narrative
666,IA_5.pdf_p15,"Void strategy(State s) { While (!isFinal(s)) { If it’s my turn Choose position; If (Validate (s, position)) s = Transition(s, position); Else get other player(s) decisions and change s } }",narrative
667,IA_5.pdf_p16,"The MINIMAX strategy ● Select a depth for exploration, at the minimum it has to include a full step for all other players.",narrative
668,IA_5.pdf_p16,● Select a score function (heuristic) which evaluates a state as to its value for the other player(s).,narrative
669,IA_5.pdf_p16,"The better the score, the less desirable that state is from your perspective.",narrative
670,IA_5.pdf_p16,The opponent should either be the maximising player (higher score is better) or minimising player (lower score is better).,narrative
671,IA_5.pdf_p16,"score minimax(depth, state, next_player) { if(final(state)||(depth==0)) return score(state); else if (next_player is the minimising one) return min(minimax(depth-1,each neighbour state,next_player); else return max(minimax(depth-1,each neighbour state,next_player); }",narrative
672,IA_5.pdf_p17,"The MINIMAX strategy example S A B C 1 5 9 8 3 9 2 minimax(2, S, AI) = min (score (minimax (1, A, OP)), score (minimax (1, B, OP)), score (minimax (1, C, OP))) = min (max (1, 5, 9), max (8), max (3, 9, 2)) = 8 (choice B)",narrative
673,IA_5.pdf_p18,"MINIMAX considerations ● The objective of MINIMAX is to allow the opponent to make the worst possible moves, assuming it will always choose the best move available.",narrative
674,IA_5.pdf_p18,● The depth of exploration is crucial to the MINIMAX accuracy.,narrative
675,IA_5.pdf_p18,● The depth of exploration is limited by the necessity to store every explored state.,narrative
676,IA_5.pdf_p18,"For chess (average branching factor of 35), a depth of 4 would require 1,500,625 states.",narrative
677,IA_5.pdf_p18,An exhaustive exploration would require 1030 states.,narrative
678,IA_5.pdf_p18,● MINIMAX is predictable and assumes predictable opponents.,narrative
679,IA_5.pdf_p19,Optimising MINIMAX S MIN<=9 A MAX>=9 9,narrative
680,IA_5.pdf_p20,Optimising MINIMAX S MIN=9 A MAX=9 9 8,narrative
681,IA_5.pdf_p21,Optimising MINIMAX ?,narrative
682,IA_5.pdf_p21,S MIN=9 A MAX=9 MAX>=10 B 9 8 10,narrative
683,IA_5.pdf_p22,Optimising MINIMAX S MIN=9 A MAX=9 MAX>=10 B 9 8 10,narrative
684,IA_5.pdf_p23,"The ALPHA-BETA optimisation ● For each state up to (but not including) the selected depth, keep two values (alpha and beta), alpha being the minimum maximum up to that depth and beta being the maximum score up to that depth.",narrative
685,IA_5.pdf_p23,"● If for a state alpha is greater or equal than beta, stop exploring further accessible states.",narrative
686,IA_5.pdf_p23,● Update alpha and beta scores each time a score is computed.,narrative
687,IA_5.pdf_p23,"score alphabeta(depth, state, next_player, alpha, beta) { if(final(state)||(depth==0)) return score(state); else for all neighbour states if (next_player is minimising) score = min(alphabeta (depth-1, each_child, next_player, alpha, beta); if (score <= alpha) return alpha; if (score < beta) beta = score; else score = max(alphabeta (depth-1, each_child, next_player, alpha, beta); if (score >= beta) return beta; if (score > alpha) alpha = score; return score; } implemented alternative",narrative
688,IA_5.pdf_p24,ALPHA-BETA example alpha=3 S beta=-1000 alpha=8 alpha=9 beta=3 beta=9 A alpha=9 B C beta=8 1 5 9 8 3 9 2 ALPHA-BETA is sensitive to the order of evaluation of neighbours and can be further optimised by an order heuristic.,narrative
689,IA_5.pdf_p24,Minimax game search algorithm with alpha-beta pruning,narrative
690,IA_5.pdf_p25,Normal (strategic) form representation Uses a matrix of payoffs to represent all possible strategies for each player.,narrative
691,IA_5.pdf_p25,Works for complete games (all information is known to all players).,narrative
692,IA_5.pdf_p25,One matrix for each pair of players.,narrative
693,IA_5.pdf_p25,One column for each combination of moves.,narrative
694,IA_5.pdf_p25,Player’s possible moves Opponent’s possible moves Player’s payoffs considering the opponents’ moves.,narrative
695,IA_5.pdf_p26,Prisoner’s dilemma A B Deny Confess Deny -1 -1 -3 0 Confess 0 -3 -2 -2 What is the best strategy for A?,narrative
696,IA_5.pdf_p27,"Prisoner’s dilemma A B Deny Confess Deny -1 -1 -3 0 Confess 0 -3 -2 -2 Average payoff for A, with non-cooperation.",narrative
697,IA_5.pdf_p27,If A chooses Deny: (-1+-3)/2 = -2 If A chooses Confess: (0+-2)/2=-1,narrative
698,IA_5.pdf_p27,If A chooses Deny is (-1+-3)/2 = -2 If A chooses Confess: (0+-2)/2=-1,diagram_extracted
699,IA_5.pdf_p28,Prisoner’s dilemma A B Deny Confess Deny -1 -1 -3 0 Confess 0 -3 -2 -2 Strategy: The decisions made by a player for all possible states in which he has to make a decision.,narrative
700,IA_5.pdf_p28,A strategy making the same choice everytime is called a pure strategy.,narrative
701,IA_5.pdf_p28,"For example, choosing “Deny” all the time is a pure strategy for player A.",narrative
702,IA_5.pdf_p28,Strategy is The decisions made by a player for all possible states in which he has to make a,diagram_extracted
703,IA_5.pdf_p29,Dominant strategy A strategy is dominant if it always provides payoffs at least as good as any other strategy.,narrative
704,IA_5.pdf_p29,A strategy is strictly dominant is the payoffs are always better than any other strategy.,narrative
705,IA_5.pdf_p29,Is there a dominant strategy for Prisoner’s Dilemma?,narrative
709,IA_5.pdf_p30,"Yes, “Confess” is a strictly dominant strategy.",narrative
710,IA_5.pdf_p31,The Monty Hall problem,narrative
711,IA_5.pdf_p32,Pareto optimality A strategy is Pareto optimal if no change can be made to it in order to improve the players’ payoff without diminishing the other players payoffs.,narrative
712,IA_5.pdf_p32,"(Deny/Deny) is Pareto optimal, as well as (Deny/Confess) and (Confess/Deny).",narrative
713,IA_5.pdf_p32,(Confess/Confess) is not optimal as if either player changes decision to improve outcome the outcome for the other player will decrease.,narrative
714,IA_5.pdf_p32,What about the game below?,narrative
715,IA_5.pdf_p32,"(Y/Y), (X/Y), (Y/X) are Paretto optimal, (X/X) is not Paretto optimal.",narrative
716,IA_5.pdf_p32,X Y X 1 1 2 2 Y 2 2 1 3,narrative
717,IA_5.pdf_p33,"Nash Equilibrium If in a game all players obey the game rules and aim to maximize their payoffs, there is at least one strategy for each player which guarantees maximum payoffs for each player.",narrative
718,IA_5.pdf_p33,That strategy is called Nash optimum or equilibrium.,narrative
719,IA_5.pdf_p33,No player has a reason to change an equilibrium as long as anybody follows one.,narrative
720,IA_5.pdf_p33,A dominant and Paretto optimal strategy is always an equilibrium.,narrative
721,IA_5.pdf_p33,"However, for most games no dominant strategies exist.",narrative
722,IA_5.pdf_p33,More about equilibria.,narrative
723,IA_5.pdf_p34,Hunting game Stag Rabbit Stag 5 5 0 3 Rabbit 3 0 4 4 Are there any dominant strategies?,narrative
724,IA_5.pdf_p34,Are there any equilibria?,narrative
726,IA_5.pdf_p35,NO Are there any equilibria?,narrative
727,IA_5.pdf_p35,"YES: (Stag, Stag) and (Rabbit, Rabbit) Equilibria are dependent on the other players behaving as expected!",narrative
728,IA_5.pdf_p35,"Are there any equilibria? YES is (Stag, Stag) and (Rabbit, Rabbit)",diagram_extracted
729,IA_5.pdf_p36,"Chicken game Straight Turn Straight -3 -3 3 -2 Turn -2 3 -3 -3 The two equilibria (Straight, Turn) and (Turn, Straight) are very dependent on the opponent’s strategy, otherwise both players get worse results.",narrative
730,IA_5.pdf_p37,The money game I have n money and I want to give it to a group of m players.,narrative
734,IA_5.pdf_p37,Is there any dominant strategy?,narrative
735,IA_5.pdf_p37,What is the equilibrium?,narrative
741,IA_5.pdf_p38,NO What is the equilibrium?,narrative
742,IA_5.pdf_p38,Each player writes n/m.,narrative
743,IA_5.pdf_p39,The Goalkeeper game Shooter Keeper L eft Right Left -1 1 1 -1 Right 1 -1 -1 1 There is no pure strategy equilibria.,narrative
744,IA_5.pdf_p39,What is the actual equilibria?,narrative
745,IA_5.pdf_p40,Computing equilibria as a mixed strategy Shooter Keeper L eft Right Left -1 1 1 -1 Right 1 -1 -1 1 The equilibria (EQS and EQK) must provide equal payoffs for all possible opponent decisions.,narrative
746,IA_5.pdf_p40,EQS(Left) payoff is -1*EQK(Left)+1*EQK(Right) EQS(Right) payoff is 1*EQK(Left)-1*EQK(Right) Equal payoff means that -1*EQK(Left)+1*EQK(Right)=1*EQK(Left)-1*EQK(Right) So EQK(Left)=EQK(Right)=0.5 since EQK(Right)+EQK(Left)=1.,narrative
747,IA_5.pdf_p40,Equilibria is reached when both choices are made with the same frequency.,narrative
748,IA_5.pdf_p41,Mixed strategies Strategies which are not pure are called mixed.,narrative
749,IA_5.pdf_p41,"For most games, pure strategies are not equilibria.",narrative
750,IA_5.pdf_p41,"Mixed strategies are usually non-deterministic, making some random decisions (stochastic or probabilistic).",narrative
751,IA_5.pdf_p41,How can we compute the equilibria for the goalkeeper game?,narrative
752,IA_5.pdf_p42,Equilibria work only if all players obey the game rules and aim to maximize their payoffs.,narrative
753,IA_5.pdf_p42,Can you trust the other players?,narrative
754,IA_5.pdf_p42,How much can you cooperate with them?,narrative
755,IA_5.pdf_p42,Minimax is an equilibria for all two player zero-sum game.,narrative
756,IA_5.pdf_p42,A chess program implementing Minimax is easy to defeat.,narrative
757,IA_5.pdf_p42,Trust in Game Theory,narrative
758,IA_5.pdf_p43,Parrondo's paradox There is at least one winning strategy which can be built using two losing strategies alternatively.,narrative
759,IA_5.pdf_p43,Game: add or substract money.,narrative
760,IA_5.pdf_p43,Game ends if sum at or below zero.,narrative
761,IA_5.pdf_p43,"S1: If you have an even sum, add 3.",narrative
762,IA_5.pdf_p43,Otherwise substract 5.,narrative
763,IA_5.pdf_p43,"S2: If you have an odd sum, substract 1.",narrative
764,IA_5.pdf_p43,"S1,S2,S1,S2,... is dominant for both S1 and S2.",narrative
765,IA_5.pdf_p43,Game is add or substract money. Game ends if sum at or below zero.,diagram_extracted
766,IA_5.pdf_p44,Overall considerations about strategies ● Strategies should have to have a way of estimating the missing information (eg.,narrative
767,IA_5.pdf_p44,"other player’s decisions) ● Strategies have to be unpredictable: many use either random steps or select randomly between two or more strategies ● You can prove that some strategies are better than others ● If a there is a strategy better than all others then it’s not a game, it’s a puzzle ● An useful benchmark strategy is the equilibria which exists and can be determined for all games Computer “outsmarts” Kasparov and Fisher outthinks computers",narrative
768,IA_5.pdf_p44,● Strategies have to be unpredictable is many use either random steps or select randomly,diagram_extracted
769,IA_5.pdf_p45,Monte-Carlo strategies ● Generate all neighbours of the current state and add them to the graph until a set depth has been reached OR until enough final states have been reached ● Run a simulation for all unexplored states in the graph ○ Until n final states are reached OR ○ Up to depth m ● Compute a score for each state after each simulation (for example (positive-negative)/n)) ● Update the scores of all nodes above the current one using the newly computed score ● Return to the first step ● Select the neighbour of the starting state with the best score More,narrative
770,IA_7.pdf_p1,Reinforcement learning (I) IA 2025/2026,narrative
771,IA_7.pdf_p2,"Con¸tinut Introducere Procese de decizie Markov Value iteration Policy iteration FII,UAIC Curs7 IA2025/2026 2/43",narrative
772,IA_7.pdf_p3,"ˆ Inv˘atare cuˆınt˘arire (Reinforcement learning) , Agentul trebuie s˘aˆınvete un comportament, f˘ar˘a a avea un instructor , ▶ Agentul are o sarcin˘a deˆındeplinit ▶ Efectueaz˘a o serie de actiuni , ▶ Prime¸ste feedback din partea mediului: cˆat de bine a actionat pentru , a-siˆındeplini sarcina.",narrative
773,IA_7.pdf_p3,", Agentul prime¸ste o recompens˘a pozitiv˘a dac˘aˆındepline¸ste bine sarcina, altfel o recompens˘a negativ˘a.",narrative
774,IA_7.pdf_p3,Aceast˘a modalitatea deˆınv˘atare se nume¸steˆınv˘atare cuˆınt˘arire.,narrative
775,IA_7.pdf_p3,", , FII,UAIC Curs7 IA2025/2026 3/43",narrative
776,IA_7.pdf_p3,Prime¸ste feedback din partea mediului is cˆat de bine a actionat pentru,diagram_extracted
777,IA_7.pdf_p4,"Modelul de interactiune , ▶ Agentul efectueaz˘a actiuni , ▶ Mediulˆıi prezint˘a agentului situatii numite st˘ari si acord˘a recompense , , Traiectorie / episod (s ,a ,r ,s ,a ,r ,...) 0 0 1 1 1 2 FII,UAIC Curs7 IA2025/2026 4/43",narrative
778,IA_7.pdf_p5,"ˆ Inv˘atare cuˆınt˘arire , ▶ Scopul: de a determina agentul s˘a actioneze a.ˆı.",narrative
779,IA_7.pdf_p5,"s˘a-¸si maximizeze , recompensele ▶ Agentul trebuie s˘a identifice secventa de actiuni ce conduce la , , ˆındeplinirea sarcinii ▶ Obtinerea de date siˆınv˘atare supervizat˘a pe aceste date , , , Date de antrenare: (S,A,R) Stare, Actiune, Recompens˘a , FII,UAIC Curs7 IA2025/2026 5/43",narrative
780,IA_7.pdf_p5,Scopul is de a determina agentul s˘a actioneze a.ˆı. s˘a-¸si maximizeze,diagram_extracted
781,IA_7.pdf_p5,"Date de antrenare is (S,A,R) Stare, Actiune, Recompens˘a",diagram_extracted
782,IA_7.pdf_p6,"Aplicatii: TD-Gammon , O retea neuronal˘a antrenat˘a cu TD-learning , ▶ intrarea: configuratie , ▶ iesirea: o estimare a valorii pentru acea configuratie , , Invat˘a din simul˘ari (joac˘a jocuriˆımpotriva luiˆınsusi) , , FII,UAIC Curs7 IA2025/2026 6/43",narrative
783,IA_7.pdf_p6,Aplicatii is TD-Gammon,diagram_extracted
784,IA_7.pdf_p6,intrarea is configuratie,diagram_extracted
785,IA_7.pdf_p6,iesirea is o estimare a valorii pentru acea configuratie,diagram_extracted
786,IA_7.pdf_p7,"Aplicatii: robotic˘a , AIBO:ˆınvat˘a s˘a mearg˘a ’04 Minitaur quadrupedal robot: ˆınvat˘a , , (utilizˆand Policy gradient) s˘a mearg˘a (actor-critic deep RL) https://sites.google.com/view/ https://www.cs.utexas.edu/users/ minitaur-locomotion/ AustinVilla/?p=research/learned_walk FII,UAIC Curs7 IA2025/2026 7/43",narrative
787,IA_7.pdf_p7,Aplicatii is robotic˘a,diagram_extracted
788,IA_7.pdf_p7,AIBO is ˆınvat˘a s˘a mearg˘a ’04 Minitaur quadrupedal robot: ˆınvat˘a,diagram_extracted
789,IA_7.pdf_p7,https is //sites.google.com/view/,diagram_extracted
790,IA_7.pdf_p7,https is //www.cs.utexas.edu/users/,diagram_extracted
791,IA_7.pdf_p8,"Deep Reinforcement Learning AlphaGo (Google DeepMind, ’15): programul aˆınv˘atat s˘a joace jocurile , Atari 2600 urm˘arind doar afisajul si scorul , , ▶ 2016: a cˆastigatˆımpotriva lui Lee Sedol, juc˘ator de GO profesionist , cu 9 dan, premiu: 1 000 000$ ▶ 2017: a cˆastigatˆımpotriva lui Ke Jie, cel mai bun juc˘ator de GO , AlphaGo Zero: aˆınv˘atat s˘a joace f˘ar˘a informatii din jocuri ale persoanelor , , umane si aˆınvins AlphaGo cu 100-0 (oct. ’17) , AlphaZero aˆınvins AlphaGo Zero cu 60-40 si a ajuns dup˘a doar 9 ore de , antrenare la un nivel superior tuturor programelor de sah si GO existente , , (dec. ’17) FII,UAIC Curs7 IA2025/2026 8/43",narrative
792,IA_7.pdf_p8,"AlphaGo (Google DeepMind, ’15) is programul aˆınv˘atat s˘a joace jocurile",diagram_extracted
793,IA_7.pdf_p8,"2016 is a cˆastigatˆımpotriva lui Lee Sedol, juc˘ator de GO profesionist",diagram_extracted
794,IA_7.pdf_p8,"cu 9 dan, premiu is 1 000",diagram_extracted
795,IA_7.pdf_p8,"2017 is a cˆastigatˆımpotriva lui Ke Jie, cel mai bun juc˘ator de GO",diagram_extracted
796,IA_7.pdf_p8,AlphaGo Zero is aˆınv˘atat s˘a joace f˘ar˘a informatii din jocuri ale persoanelor,diagram_extracted
797,IA_7.pdf_p9,"Con¸tinut Introducere Procese de decizie Markov Value iteration Policy iteration FII,UAIC Curs7 IA2025/2026 9/43",narrative
798,IA_7.pdf_p10,"Decizii secventiale , ▶ Mediu determinist ▶ (sus, sus, dreapta, dreapta, dreapta) ▶ Mediu stochastic ▶ Model de tranzitii P(s′|s,a): probabilitatea de a ajunge din starea sˆın , starea s′ efectuˆand actiunea a , ▶ Actiunea obtine efectul dorit cu probabilitatea 0.8 , , ▶ Agentul primeste o recompens˘a: -0.04 pentru st˘arile nonterminale; , +/-1 pentru st˘arile terminale FII,UAIC Curs7 IA2025/2026 10/43",narrative
799,IA_7.pdf_p10,"Model de tranzitii P(s′|s,a) is probabilitatea de a ajunge din starea sˆın",diagram_extracted
800,IA_7.pdf_p10,Agentul primeste o recompens˘a is -0.04 pentru st˘arile nonterminale;,diagram_extracted
801,IA_7.pdf_p11,"Deterministic vs. stochastic Stochastic: pentru secventa (sus, sus, dreapta, dreapta, dreapta), ajungemˆın , starea final˘a cu probabilitatea 0.85 =0.33 FII,UAIC Curs7 IA2025/2026 11/43",narrative
802,IA_7.pdf_p11,"Stochastic is pentru secventa (sus, sus, dreapta, dreapta, dreapta), ajungemˆın",diagram_extracted
803,IA_7.pdf_p12,"Presupunerea Markov Proces Markov: un model matematic pentru a descrie o secvent˘a de , evenimente.",narrative
804,IA_7.pdf_p12,"▶ Starea curent˘a s depinde de un istoric finit al st˘arilor anterioare t ▶ Proces Markov de ordinˆıntˆai: starea curent˘a s depinde doar de t starea anterioar˘a s t−1 P(s |s ,...,s ) = P(s |s ) t t−1 0 t t−1 FII,UAIC Curs7 IA2025/2026 12/43",narrative
805,IA_7.pdf_p12,Proces Markov is un model matematic pentru a descrie o secvent˘a de,diagram_extracted
806,IA_7.pdf_p12,Proces Markov de ordinˆıntˆai is starea curent˘a s depinde doar de,diagram_extracted
807,IA_7.pdf_p13,"Proces de decizie Markov (Markov Decision Process) Proces de decizie Markov: o problem˘a de decizie secvential˘a pentru un , mediu stochastic cu un model de tranzitie Markov si recompense aditive , , ▶ St˘ari s ∈ S (starea initial˘a s ), actiuni a ∈ A , 0 , ▶ Modelul de tranzitii P(s′|s,a) , ▶ Functia de recompens˘a R(s) , Cum arat˘a o solutie?",narrative
808,IA_7.pdf_p13,"Trebuie s˘a specifice ce actiune s˘a execute agentulˆın , , fiecare stare (politic˘a π).",narrative
809,IA_7.pdf_p13,Sunt probleme de c˘autare nedeterministe.,narrative
810,IA_7.pdf_p13,Expectimax: cˆand oponentul nu joac˘a optim.,narrative
811,IA_7.pdf_p13,"FII,UAIC Curs7 IA2025/2026 13/43",narrative
812,IA_7.pdf_p13,Proces de decizie Markov is o problem˘a de decizie secvential˘a pentru un,diagram_extracted
813,IA_7.pdf_p13,Alg. de c˘autare. Expectimax is cˆand oponentul nu joac˘a optim.,diagram_extracted
814,IA_7.pdf_p14,"Exemplu ▶ Un robot (masin˘a) vrea s˘a c˘al˘atoreasc˘a departe, repede.",narrative
815,IA_7.pdf_p14,", ▶ St˘ari: Cool, Warm, Overheated.",narrative
816,IA_7.pdf_p14,"Actiuni: Slow, Fast.",narrative
817,IA_7.pdf_p14,"Dac˘a merge , mai repede, primeste o recompens˘a dubl˘a.",narrative
818,IA_7.pdf_p14,", FII,UAIC Curs7 IA2025/2026 14/43",narrative
819,IA_7.pdf_p14,"St˘ari is Cool, Warm, Overheated. Actiuni: Slow, Fast. Dac˘a merge",diagram_extracted
820,IA_7.pdf_p15,"Exemplu: arborele de c˘autare FII,UAIC Curs7 IA2025/2026 15/43",narrative
821,IA_7.pdf_p15,Exemplu is arborele de c˘autare,diagram_extracted
822,IA_7.pdf_p16,Arbori de c˘autare pentru MDP ▶ Fiecare stare proiecteaz˘a un arbore de c˘autare.,narrative
823,IA_7.pdf_p16,"s stare, (s,a,s′) tranzitie, P(s′|s,a), R(s,a,s′) , ▶ ˆIn problemele de c˘autare, scopul este de a identifica o secvent˘a , optim˘a.",narrative
824,IA_7.pdf_p16,"ˆIn MDP, scopul este de a identifica o politic˘a optim˘a π∗ (strategie) ▶ π :S →A π(s) este actiunea recomandat˘aˆın starea s , FII,UAIC Curs7 IA2025/2026 16/43",narrative
825,IA_7.pdf_p17,MDP ▶ Utilitate: suma recompenselor pentru o secvent˘a de st˘ari.,narrative
826,IA_7.pdf_p17,", Recompensa este cˆastigul imediat, pe termen scurt; utilitatea este , cˆastigul total, pe termen lung.",narrative
827,IA_7.pdf_p17,", ▶ Calitatea unei politici: utilitatea asteptat˘a a secventelor posibile de , , st˘ari.",narrative
828,IA_7.pdf_p17,"Mediu stochastic: putem avea o secvent˘a diferit˘a de st˘ari cˆand , execut˘am aceeasi politic˘a din starea initial˘a.",narrative
829,IA_7.pdf_p17,", , ▶ Politica optim˘a π∗ maximizeaz˘a utilitatea asteptat˘a.",narrative
830,IA_7.pdf_p17,", FII,UAIC Curs7 IA2025/2026 17/43",narrative
831,IA_7.pdf_p17,Utilitate is suma recompenselor pentru o secvent˘a de st˘ari.,diagram_extracted
832,IA_7.pdf_p17,Calitatea unei politici is utilitatea asteptat˘a a secventelor posibile de,diagram_extracted
833,IA_7.pdf_p17,Mediu stochastic is putem avea o secvent˘a diferit˘a de st˘ari cˆand,diagram_extracted
834,IA_7.pdf_p18,"MDP Exemplu: politica optim˘a si valorile st˘arilor , FII,UAIC Curs7 IA2025/2026 18/43",narrative
835,IA_7.pdf_p18,Exemplu is politica optim˘a si valorile st˘arilor,diagram_extracted
836,IA_7.pdf_p19,"Utilit˘ati , Orizont finit ▶ U ([s ,s ,...,s ]) = U ([s ,s ,...,s ]),∀k > 0 h 0 1 N+k h 0 1 N Dup˘a momentul N, nimic nu mai conteaz˘a.",narrative
837,IA_7.pdf_p19,"▶ Politica optim˘a nu este stationar˘a: actiunea optimal˘a pentru o , , anumit˘a stare se poate schimbaˆın timp.",narrative
838,IA_7.pdf_p19,"Exemplu: ▶ N =3→ trebuie s˘a riste (sus) , ▶ N =100→ poate alege solutia mai sigur˘a (stˆanga) , FII,UAIC Curs7 IA2025/2026 19/43",narrative
839,IA_7.pdf_p19,Politica optim˘a nu este stationar˘a is actiunea optimal˘a pentru o,diagram_extracted
